AÑO,MUNICIPIO,DEPARTAMENTO,POBLACIÓN_5_16,TASA_MATRICULACIÓN_5_16,DESERCIÓN,DESERCIÓN_PRIMARIA,DESERCIÓN_SECUNDARIA,DESERCIÓN_MEDIA,Causas
2019,Curumaní,Cesar,9626,88.26,2.95,2.94,3.16,1.49,Sin acceso a computadoras
2019,Chiriguaná,Cesar,7065,99.49,4.85,5.2,4.71,2.93,Sin acceso a computadoras
2019,Chimichagua,Cesar,9421,94.7,3.46,3.54,3.51,3.16,Sin acceso a computadoras
2019,Bosconia,Cesar,10746,90.25,5.46,4.92,6.06,3.99,Sin acceso a computadoras
2019,Becerril,Cesar,6073,93.35,3.57,2.78,4.85,3.1,Sin acceso a computadoras
2019,Astrea,Cesar,5331,92.16,3.3,3.09,3.74,2.27,Sin acceso a computadoras
2019,Agustín Codazzi,Cesar,15067,106.33,4.6,4.51,4.91,3.37,Sin acceso a computadoras
2019,Aguachica,Cesar,25605,86.88,4.2,4.11,4.39,2.05,Sin acceso a computadoras
2019,Valledupar,Cesar,115003,90.87,3.09,2.79,3.45,2.1,Sin acceso a computadoras
2019,Villa Rica,Cauca,4073,71.81,2.8,2.71,3.31,2.74,Sin acceso a computadoras
2019,Totoró,Cauca,5993,66.59,2.7,1.66,4.48,3.81,Sin acceso a computadoras
2019,Toribio,Cauca,8560,72.09,4.6,1.48,7.83,8.8,Sin acceso a computadoras
2019,Timbiquí,Cauca,7588,78.84,1.8,1.08,3.93,2.52,Sin acceso a computadoras
2019,Timbío,Cauca,6398,85.09,2.34,1.65,2.55,3.81,Sin acceso a computadoras
2019,Sucre,Cauca,1814,53.69,1.23,0.44,1.31,1.52,Sin acceso a computadoras
2019,Suárez,Cauca,7197,58.0,3.09,2.04,4.32,5.48,Sin acceso a computadoras
2019,Sotara,Cauca,2544,59.67,2.09,0.71,3.75,1.73,Sin acceso a computadoras
2019,Silvia,Cauca,8409,70.4,2.25,1.02,3.27,4.11,Sin acceso a computadoras
2019,Santa Rosa,Cauca,1160,80.6,2.86,1.76,5.11,1.92,Sin acceso a computadoras
2019,Santander de Quilichao,Cauca,21593,90.83,2.64,1.97,3.15,3.67,Sin acceso a computadoras
2019,San Sebastián,Cauca,1944,62.81,2.77,2.42,2.51,2.69,Sin acceso a computadoras
2019,Rosas,Cauca,1865,82.73,1.67,0.87,1.93,1.59,Sin acceso a computadoras
2019,Puracé,Cauca,3687,68.1,3.22,2.38,4.2,5.64,Sin acceso a computadoras
2019,Puerto Tejada,Cauca,8069,107.42,3.06,2.04,4.37,3.91,Sin acceso a computadoras
2019,Piendamó,Cauca,8063,87.59,2.61,2.07,3.25,2.5,Sin acceso a computadoras
2019,Piamonte,Cauca,2312,78.89,5.72,4.72,8.57,4.96,Sin acceso a computadoras
2019,Patía,Cauca,7362,82.27,3.86,2.66,4.76,5.43,Sin acceso a computadoras
2019,Paez,Cauca,12644,66.55,3.68,1.83,6.65,5.87,Sin acceso a computadoras
2019,Padilla,Cauca,1914,85.89,1.94,1.91,1.99,3.13,Sin acceso a computadoras
2019,Morales,Cauca,9026,74.78,3.75,2.44,4.79,6.23,Sin acceso a computadoras
2019,Miranda,Cauca,6071,96.1,1.91,1.19,2.33,2.01,Sin acceso a computadoras
2019,Mercaderes,Cauca,4189,62.54,2.46,0.82,3.78,3.53,Sin acceso a computadoras
2019,López,Cauca,5418,88.32,2.39,1.76,2.64,7.59,Sin acceso a computadoras
2019,La Vega,Cauca,4583,57.19,3.44,1.12,6.04,3.57,Sin acceso a computadoras
2019,La Sierra,Cauca,1881,85.38,1.65,0.52,2.02,4.76,Sin acceso a computadoras
2019,Jambaló,Cauca,4484,78.93,1.85,0.06,2.71,7.42,Sin acceso a computadoras
2019,Inzá,Cauca,7194,89.64,1.87,0.4,3.23,3.37,Sin acceso a computadoras
2019,Guapi,Cauca,7553,91.51,2.1,2.14,2.5,1.45,Sin acceso a computadoras
2019,Guachene,Cauca,4010,77.51,1.14,0.52,0.42,5.46,Sin acceso a computadoras
2019,Florencia,Cauca,982,102.04,2.18,1.37,3.92,1.67,Sin acceso a computadoras
2019,El Tambo,Cauca,10267,82.57,3.05,2.39,3.55,4.38,Sin acceso a computadoras
2019,Corinto,Cauca,5206,96.24,3.6,1.95,5.56,5.41,Sin acceso a computadoras
2019,Caloto,Cauca,6382,91.3,1.55,1.0,1.89,1.59,Sin acceso a computadoras
2019,Caldono,Cauca,10262,84.09,2.3,1.29,3.31,3.0,Sin acceso a computadoras
2019,Cajibío,Cauca,9094,70.26,2.79,1.65,4.78,2.33,Sin acceso a computadoras
2019,Buenos Aires,Cauca,7120,74.35,3.27,2.3,4.32,5.64,Sin acceso a computadoras
2019,Bolívar,Cauca,6538,88.13,2.07,1.2,2.77,3.03,Sin acceso a computadoras
2019,Balboa,Cauca,4269,80.23,4.83,4.23,7.12,1.92,Sin acceso a computadoras
2019,Argelia,Cauca,5489,101.73,7.31,5.82,10.51,8.04,Sin acceso a computadoras
2019,Almaguer,Cauca,3500,71.71,2.75,0.69,4.86,4.01,Sin acceso a computadoras
2019,Popayán,Cauca,52309,102.66,2.37,1.91,3.02,1.96,Sin acceso a computadoras
2019,Valparaíso,Caquetá,1919,73.11,7.19,6.59,8.56,3.62,Sin acceso a computadoras
2019,Solita,Caquetá,1679,83.56,2.9,3.07,3.25,2.16,Sin acceso a computadoras
2019,Solano,Caquetá,3233,73.71,5.33,3.05,9.55,9.09,Sin acceso a computadoras
2019,San Vicente del Caguán,Caquetá,13371,98.01,7.89,6.77,9.82,9.93,Sin acceso a computadoras
2019,San José del Fragua,Caquetá,3600,89.42,6.22,6.05,6.61,4.21,Sin acceso a computadoras
2019,Puerto Rico,Caquetá,6905,86.2,5.68,5.23,6.56,5.14,Sin acceso a computadoras
2019,Morelia,Caquetá,853,88.75,5.27,4.53,4.28,1.96,Sin acceso a computadoras
2019,Milán,Caquetá,2966,71.41,5.46,3.96,7.69,7.92,Sin acceso a computadoras
2019,La Montañita,Caquetá,4008,87.85,5.6,4.34,7.91,5.42,Sin acceso a computadoras
2019,El Paujil,Caquetá,4550,63.01,5.5,5.38,5.76,4.78,Sin acceso a computadoras
2019,El Doncello,Caquetá,4602,90.05,7.01,5.75,6.66,2.91,Sin acceso a computadoras
2019,Curillo,Caquetá,2064,92.93,4.05,3.34,4.76,5.46,Sin acceso a computadoras
2019,Cartagena del Chairá,Caquetá,8492,92.23,6.2,5.13,8.57,7.71,Sin acceso a computadoras
2019,Belén de los Andaquies,Caquetá,2972,76.99,8.11,6.54,10.79,3.67,Sin acceso a computadoras
2019,Albania,Caquetá,1117,80.04,3.66,2.91,3.65,6.61,Sin acceso a computadoras
2019,Florencia,Caquetá,36344,97.73,3.54,3.35,3.86,2.4,Sin acceso a computadoras
2019,Viterbo,Caldas,2126,96.0,4.32,2.89,6.67,2.33,Sin acceso a computadoras
2019,Villamaría,Caldas,10749,84.03,2.65,1.41,4.05,2.27,Sin acceso a computadoras
2019,Victoria,Caldas,1964,82.08,4.5,4.97,4.08,4.35,Sin acceso a computadoras
2019,Supía,Caldas,5147,86.73,3.57,2.98,4.75,3.52,Sin acceso a computadoras
2019,San José,Caldas,844,101.54,3.16,3.76,3.64,1.64,Sin acceso a computadoras
2019,Samaná,Caldas,3950,89.67,3.48,3.15,4.06,3.85,Sin acceso a computadoras
2019,Salamina,Caldas,3133,73.0,2.08,2.25,2.11,0.6,Sin acceso a computadoras
2019,Risaralda,Caldas,1812,97.24,4.2,2.81,5.15,6.25,Sin acceso a computadoras
2019,Riosucio,Caldas,9039,90.11,1.84,1.25,2.46,2.01,Sin acceso a computadoras
2019,Pensilvania,Caldas,3682,86.61,4.13,2.9,5.75,4.77,Sin acceso a computadoras
2019,Palestina,Caldas,2716,98.56,4.91,4.3,5.67,5.37,Sin acceso a computadoras
2019,Pácora,Caldas,2341,84.84,4.24,3.08,5.34,4.58,Sin acceso a computadoras
2019,Norcasia,Caldas,1291,96.59,2.46,1.52,3.57,1.72,Sin acceso a computadoras
2019,Neira,Caldas,3709,94.93,3.84,3.26,4.58,3.32,Sin acceso a computadoras
2019,Marulanda,Caldas,449,76.39,4.58,5.56,4.32,1.69,Sin acceso a computadoras
2019,Marquetalia,Caldas,2575,91.65,3.93,2.42,5.49,5.08,Sin acceso a computadoras
2019,Marmato,Caldas,1823,92.7,5.16,2.46,9.37,5.71,Sin acceso a computadoras
2019,Manzanares,Caldas,3214,83.14,2.33,2.49,1.98,3.61,Sin acceso a computadoras
2019,La Merced,Caldas,959,101.88,4.67,4.51,6.56,0.61,Sin acceso a computadoras
2019,La Dorada,Caldas,13497,88.26,5.48,5.39,6.53,2.67,Sin acceso a computadoras
2019,Filadelfia,Caldas,1985,76.83,4.08,2.38,6.28,5.31,Sin acceso a computadoras
2019,Chinchiná,Caldas,8422,97.1,4.22,3.58,5.86,1.63,Sin acceso a computadoras
2019,Belalcázar,Caldas,2073,86.25,3.64,2.75,5.04,2.19,Sin acceso a computadoras
2019,Aranzazu,Caldas,1925,93.14,4.14,1.89,6.03,4.51,Sin acceso a computadoras
2019,Anserma,Caldas,6109,82.91,4.17,3.0,6.25,2.64,Sin acceso a computadoras
2019,Aguadas,Caldas,3935,89.33,3.51,2.66,4.37,4.34,Sin acceso a computadoras
2019,Manizales,Caldas,62423,81.72,2.32,1.71,3.08,1.96,Sin acceso a computadoras
2019,Zetaquira,Boyacá,902,93.24,2.57,0.32,4.73,3.47,Sin acceso a computadoras
2019,Viracachá,Boyacá,561,69.34,2.91,0.0,4.73,7.41,Sin acceso a computadoras
2019,Ventaquemada,Boyacá,3393,86.21,3.22,1.56,5.04,3.28,Sin acceso a computadoras
2019,Umbita,Boyacá,1519,78.14,1.05,0.0,2.51,1.32,Sin acceso a computadoras
2019,Tutazá,Boyacá,390,88.72,2.65,0.0,4.24,5.88,Sin acceso a computadoras
2019,Tuta,Boyacá,1705,114.02,1.95,1.12,2.36,2.36,Sin acceso a computadoras
2019,Turmequé,Boyacá,1160,120.86,0.54,0.19,0.65,1.09,Sin acceso a computadoras
2019,Tununguá,Boyacá,300,96.33,1.72,0.88,2.5,0.0,Sin acceso a computadoras
2019,Tota,Boyacá,1147,87.88,2.03,0.61,4.24,2.56,Sin acceso a computadoras
2019,Tópaga,Boyacá,749,84.91,1.78,1.67,1.65,2.41,Sin acceso a computadoras
2019,Togüí,Boyacá,950,92.11,3.29,2.11,4.93,3.7,Sin acceso a computadoras
2019,Toca,Boyacá,1929,99.69,2.3,1.38,3.89,2.12,Sin acceso a computadoras
2019,Tipacoque,Boyacá,626,90.89,2.37,1.92,3.33,2.53,Sin acceso a computadoras
2019,Tinjacá,Boyacá,595,88.4,1.49,0.44,2.07,3.8,Sin acceso a computadoras
2019,Tibasosa,Boyacá,2380,82.52,3.66,1.07,5.47,4.44,Sin acceso a computadoras
2019,Tibaná,Boyacá,1713,82.55,1.94,1.26,2.67,2.62,Sin acceso a computadoras
2019,Tenza,Boyacá,593,88.03,0.75,1.33,0.0,0.0,Sin acceso a computadoras
2019,Tasco,Boyacá,1190,90.17,2.47,1.23,4.56,0.65,Sin acceso a computadoras
2019,Sutatenza,Boyacá,688,63.81,3.11,1.88,3.93,4.82,Sin acceso a computadoras
2019,Sutamarchán,Boyacá,1189,81.41,1.71,1.16,1.73,2.05,Sin acceso a computadoras
2019,Susacón,Boyacá,476,76.89,0.53,0.0,0.75,1.49,Sin acceso a computadoras
2019,Soracá,Boyacá,1403,119.17,2.78,0.94,4.09,5.0,Sin acceso a computadoras
2019,Sotaquirá,Boyacá,1728,74.59,4.21,2.97,6.75,2.41,Sin acceso a computadoras
2019,Sora,Boyacá,649,85.52,0.69,0.86,0.46,1.12,Sin acceso a computadoras
2019,Somondoco,Boyacá,389,102.31,1.87,3.52,1.12,1.11,Sin acceso a computadoras
2019,Sogamoso,Boyacá,22803,114.13,1.79,1.41,2.26,1.42,Sin acceso a computadoras
2019,Socha,Boyacá,1629,111.3,1.15,1.09,1.2,1.35,Sin acceso a computadoras
2019,Socotá,Boyacá,1551,92.91,2.29,0.88,3.61,5.68,Sin acceso a computadoras
2019,Soatá,Boyacá,1529,98.5,1.23,0.78,2.0,1.08,Sin acceso a computadoras
2019,Siachoque,Boyacá,1573,103.12,0.79,0.29,0.51,2.95,Sin acceso a computadoras
2019,Sativasur,Boyacá,192,108.33,1.35,2.47,0.0,2.33,Sin acceso a computadoras
2019,Sativanorte,Boyacá,365,89.04,0.87,1.36,0.86,0.0,Sin acceso a computadoras
2019,Santa Sofía,Boyacá,591,84.6,1.86,1.16,3.57,0.0,Sin acceso a computadoras
2019,Santa Rosa de Viterbo,Boyacá,2163,83.91,1.83,1.17,2.66,0.43,Sin acceso a computadoras
2019,Santa María,Boyacá,653,98.32,2.09,1.04,4.12,0.0,Sin acceso a computadoras
2019,Santana,Boyacá,1470,91.9,2.38,2.25,2.88,2.26,Sin acceso a computadoras
2019,San Pablo de Borbur,Boyacá,1423,84.68,3.31,2.52,3.69,4.32,Sin acceso a computadoras
2019,San Miguel de Sema,Boyacá,635,99.06,3.29,1.79,4.26,2.02,Sin acceso a computadoras
2019,San Mateo,Boyacá,577,98.96,3.37,0.0,4.6,11.36,Sin acceso a computadoras
2019,San Luis de Gaceno,Boyacá,1048,88.36,2.03,1.65,1.75,3.88,Sin acceso a computadoras
2019,San José de Pare,Boyacá,857,82.15,4.23,2.58,7.0,2.97,Sin acceso a computadoras
2019,San Eduardo,Boyacá,267,94.01,0.39,0.0,1.0,0.0,Sin acceso a computadoras
2019,Samacá,Boyacá,4092,114.3,1.44,0.59,2.34,2.22,Sin acceso a computadoras
2019,Sáchica,Boyacá,1176,75.68,2.35,0.64,4.32,2.7,Sin acceso a computadoras
2019,Saboyá,Boyacá,2867,80.47,0.94,0.69,0.94,1.11,Sin acceso a computadoras
2019,Rondón,Boyacá,476,81.3,2.97,0.67,6.04,0.0,Sin acceso a computadoras
2019,Ráquira,Boyacá,1528,78.53,1.95,2.17,2.02,0.66,Sin acceso a computadoras
2019,Ramiriquí,Boyacá,2087,94.87,1.87,0.59,1.79,4.5,Sin acceso a computadoras
2019,Quípama,Boyacá,929,93.43,4.61,3.3,5.87,3.7,Sin acceso a computadoras
2019,Puerto Boyacá,Boyacá,9890,103.05,3.79,2.93,4.98,4.03,Sin acceso a computadoras
2019,Pisba,Boyacá,409,76.77,3.43,1.26,7.22,0.0,Sin acceso a computadoras
2019,Pesca,Boyacá,1446,85.2,0.39,0.0,0.43,0.68,Sin acceso a computadoras
2019,Paz de Río,Boyacá,754,93.9,1.99,1.72,2.89,0.0,Sin acceso a computadoras
2019,Paya,Boyacá,640,67.81,1.51,0.0,2.5,3.23,Sin acceso a computadoras
2019,Pauna,Boyacá,1383,96.1,1.85,1.26,2.4,2.23,Sin acceso a computadoras
2019,Panqueba,Boyacá,324,99.69,5.37,5.65,5.26,7.58,Sin acceso a computadoras
2019,Pajarito,Boyacá,469,80.6,0.27,0.56,0.0,0.0,Sin acceso a computadoras
2019,Paipa,Boyacá,6440,99.66,2.46,1.36,3.59,2.8,Sin acceso a computadoras
2019,Páez,Boyacá,611,82.65,2.64,1.72,3.78,2.86,Sin acceso a computadoras
2019,Pachavita,Boyacá,386,79.53,1.92,2.0,1.03,4.65,Sin acceso a computadoras
2019,Otanche,Boyacá,1727,79.21,3.54,1.88,4.88,5.78,Sin acceso a computadoras
2019,Oicatá,Boyacá,566,69.61,1.04,0.64,1.29,2.0,Sin acceso a computadoras
2019,Nuevo Colón,Boyacá,1000,93.6,2.18,0.27,4.21,2.34,Sin acceso a computadoras
2019,Nobsa,Boyacá,3024,92.29,2.57,1.9,3.12,2.76,Sin acceso a computadoras
2019,Muzo,Boyacá,1658,95.24,2.57,1.76,3.23,4.58,Sin acceso a computadoras
2019,Motavita,Boyacá,1265,72.02,1.33,0.0,2.69,1.46,Sin acceso a computadoras
2019,Moniquirá,Boyacá,4140,92.2,2.39,2.13,2.94,1.52,Sin acceso a computadoras
2019,Monguí,Boyacá,893,97.87,1.67,1.02,1.69,2.21,Sin acceso a computadoras
2019,Mongua,Boyacá,965,84.87,1.53,0.76,2.41,2.83,Sin acceso a computadoras
2019,Miraflores,Boyacá,1571,89.31,2.55,1.65,3.52,2.7,Sin acceso a computadoras
2019,Maripí,Boyacá,1151,83.93,1.9,0.25,4.1,0.59,Sin acceso a computadoras
2019,Macanal,Boyacá,853,71.4,0.63,0.76,0.0,2.0,Sin acceso a computadoras
2019,Villa de Leyva,Boyacá,2977,104.3,2.71,2.09,2.9,3.45,Sin acceso a computadoras
2019,La Uvita,Boyacá,462,89.18,2.56,0.54,2.99,4.71,Sin acceso a computadoras
2019,Labranzagrande,Boyacá,526,93.73,2.12,0.37,5.63,0.0,Sin acceso a computadoras
2019,Jericó,Boyacá,778,93.44,1.6,0.28,3.91,1.1,Sin acceso a computadoras
2019,Jenesano,Boyacá,1449,81.23,0.41,0.41,0.22,0.52,Sin acceso a computadoras
2019,Iza,Boyacá,359,99.16,3.54,2.15,5.43,2.86,Sin acceso a computadoras
2019,Güicán,Boyacá,992,67.44,0.7,0.32,1.26,0.88,Sin acceso a computadoras
2019,Guayatá,Boyacá,507,89.55,2.27,1.56,2.53,1.43,Sin acceso a computadoras
2019,Guateque,Boyacá,1768,99.66,2.28,1.55,2.92,2.25,Sin acceso a computadoras
2019,Guacamayas,Boyacá,351,67.24,0.8,2.04,0.0,0.0,Sin acceso a computadoras
2019,Garagoa,Boyacá,3103,87.14,2.62,1.08,3.89,2.42,Sin acceso a computadoras
2019,Gameza,Boyacá,1019,89.3,1.48,0.0,2.54,4.92,Sin acceso a computadoras
2019,Gachantivá,Boyacá,543,103.5,1.99,0.45,3.88,1.92,Sin acceso a computadoras
2019,Floresta,Boyacá,542,89.3,0.59,1.0,0.0,1.2,Sin acceso a computadoras
2019,Firavitoba,Boyacá,1161,67.53,1.24,0.96,0.9,3.2,Sin acceso a computadoras
2019,El Espino,Boyacá,508,94.09,1.62,1.0,3.39,0.0,Sin acceso a computadoras
2019,El Cocuy,Boyacá,895,97.77,2.34,1.22,2.96,2.46,Sin acceso a computadoras
2019,Duitama,Boyacá,22422,102.81,1.49,1.02,1.87,1.49,Sin acceso a computadoras
2019,Chivor,Boyacá,470,74.68,1.36,0.0,2.36,1.61,Sin acceso a computadoras
2019,Chíquiza,Boyacá,986,77.69,0.62,0.3,1.03,0.81,Sin acceso a computadoras
2019,Cuítiva,Boyacá,383,76.24,0.65,0.84,0.79,0.0,Sin acceso a computadoras
2019,Cucaita,Boyacá,758,98.15,2.39,1.47,3.5,2.17,Sin acceso a computadoras
2019,Cubará,Boyacá,3085,44.47,0.28,0.48,0.0,0.0,Enfermedad
2019,Covarachía,Boyacá,537,89.01,1.96,0.96,3.51,1.2,Enfermedad
2019,Corrales,Boyacá,426,92.49,1.64,0.52,1.37,6.67,Enfermedad
2019,Coper,Boyacá,677,81.09,2.25,0.83,3.83,3.45,Enfermedad
2019,Cómbita,Boyacá,1879,96.17,3.57,1.68,6.13,3.59,Enfermedad
2019,Ciénega,Boyacá,959,88.43,1.15,0.27,1.66,2.99,Enfermedad
2019,Chivatá,Boyacá,620,66.77,1.75,0.52,3.31,2.13,Enfermedad
2019,Chitaraque,Boyacá,1194,80.23,2.01,2.09,2.43,0.85,Enfermedad
2019,Chita,Boyacá,1942,96.96,2.26,0.59,3.8,3.92,Enfermedad
2019,Chiscas,Boyacá,730,85.34,0.75,0.75,0.84,0.87,Enfermedad
2019,Chiquinquirá,Boyacá,11710,100.87,2.01,1.24,2.35,3.14,Enfermedad
2019,Chinavita,Boyacá,511,89.24,5.36,2.37,7.65,7.69,Enfermedad
2019,Cerinza,Boyacá,606,89.77,0.53,0.44,0.87,0.0,Enfermedad
2019,Campohermoso,Boyacá,644,71.58,2.06,0.47,4.14,0.0,Enfermedad
2019,Caldas,Boyacá,584,79.97,1.57,1.04,2.01,2.33,Enfermedad
2019,Busbanzá,Boyacá,182,55.49,0.93,0.0,0.0,7.69,Enfermedad
2019,Buenavista,Boyacá,835,98.2,2.3,1.22,2.93,3.33,Enfermedad
2019,Briceño,Boyacá,420,90.95,4.47,3.98,3.23,6.38,Enfermedad
2019,Boyacá,Boyacá,1019,77.72,2.52,0.94,3.69,3.25,Enfermedad
2019,Boavita,Boyacá,914,99.45,3.51,2.81,3.85,4.09,Enfermedad
2019,Betéitiva,Boyacá,303,73.6,0.79,1.77,0.0,0.0,Enfermedad
2019,Berbeo,Boyacá,274,96.72,0.71,0.0,1.64,0.0,Enfermedad
2019,Belén,Boyacá,1451,100.28,0.87,0.86,0.37,1.92,Enfermedad
2019,Arcabuco,Boyacá,1199,90.74,2.28,1.56,3.85,0.6,Enfermedad
2019,Aquitania,Boyacá,3286,95.4,2.13,1.1,3.4,1.72,Enfermedad
2019,Almeida,Boyacá,255,81.96,2.65,2.06,3.66,2.78,Enfermedad
2019,Tunja,Boyacá,32162,105.87,1.81,1.24,2.44,1.51,Enfermedad
2019,Zambrano,Bolívar,2756,92.09,2.47,2.63,2.13,1.73,Enfermedad
2019,Villanueva,Bolívar,5859,82.57,0.74,0.63,0.66,1.48,Enfermedad
2019,Turbaná,Bolívar,3530,93.48,0.89,0.51,1.45,0.5,Enfermedad
2019,Turbaco,Bolívar,22838,83.56,3.01,2.26,3.78,2.72,Enfermedad
2019,Tiquisio,Bolívar,5207,105.17,2.38,2.44,2.71,1.04,Enfermedad
2019,Talaigua Nuevo,Bolívar,3251,95.42,0.71,0.76,0.66,0.27,Enfermedad
2019,Soplaviento,Bolívar,2148,78.86,3.1,0.88,4.37,5.47,Enfermedad
2019,Simití,Bolívar,4448,86.42,2.65,2.53,3.48,2.0,Enfermedad
2019,Santa Rosa del Sur,Bolívar,8486,103.44,4.74,3.82,5.89,6.32,Enfermedad
2019,Santa Rosa,Bolívar,4990,75.95,1.05,0.49,1.47,2.79,Enfermedad
2019,Santa Catalina,Bolívar,3341,101.83,1.29,1.74,1.01,0.0,Enfermedad
2019,San Pablo,Bolívar,7344,93.08,2.46,2.53,2.73,0.99,Enfermedad
2019,San Martín de Loba,Bolívar,3814,105.22,1.92,1.54,2.67,2.25,Enfermedad
2019,San Juan Nepomuceno,Bolívar,7724,95.49,2.34,2.37,2.6,1.71,Enfermedad
2019,San Jacinto del Cauca,Bolívar,2577,83.16,1.56,1.09,2.14,2.7,Enfermedad
2019,San Jacinto,Bolívar,5262,94.49,3.17,1.79,5.37,1.65,Enfermedad
2019,San Fernando,Bolívar,3180,72.92,1.96,1.4,1.63,5.6,Enfermedad
2019,San Estanislao,Bolívar,4090,92.08,2.52,1.91,2.89,3.86,Enfermedad
2019,San Cristóbal,Bolívar,1836,84.2,0.88,0.91,0.74,0.47,Enfermedad
2019,Río Viejo,Bolívar,2403,77.07,1.37,1.44,1.19,1.36,Enfermedad
2019,Regidor,Bolívar,1783,73.19,3.69,3.48,4.2,4.35,Enfermedad
2019,Pinillos,Bolívar,6240,94.23,2.65,2.2,3.33,1.43,Enfermedad
2019,Norosi,Bolívar,2391,84.65,8.74,5.45,18.03,9.09,Enfermedad
2019,Morales,Bolívar,5544,78.57,4.04,2.55,6.57,5.46,Enfermedad
2019,Mompós,Bolívar,10807,103.37,3.66,3.79,3.58,2.66,Enfermedad
2019,Montecristo,Bolívar,4227,73.76,4.0,2.98,6.2,4.03,Enfermedad
2019,María la Baja,Bolívar,11697,97.57,4.1,3.64,4.4,5.15,Enfermedad
2019,Margarita,Bolívar,2444,93.9,2.3,2.71,2.6,0.34,Enfermedad
2019,Mahates,Bolívar,6316,93.08,1.2,1.52,1.16,0.68,Enfermedad
2019,Magangué,Bolívar,31574,93.11,4.33,3.69,5.22,2.24,Enfermedad
2019,Hatillo de Loba,Bolívar,3356,92.43,1.69,1.16,1.73,1.25,Enfermedad
2019,El Peñón,Bolívar,2040,95.83,3.43,2.1,6.21,4.44,Enfermedad
2019,El Guamo,Bolívar,1760,83.24,1.09,1.74,0.56,0.57,Enfermedad
2019,El Carmen de Bolívar,Bolívar,16139,102.76,2.66,2.72,2.61,1.86,Enfermedad
2019,Clemencia,Bolívar,3580,87.35,0.22,0.33,0.1,0.0,Enfermedad
2019,Córdoba,Bolívar,3551,102.31,1.53,0.88,2.26,0.44,Enfermedad
2019,Cicuco,Bolívar,3552,92.68,2.16,2.39,1.33,3.04,Enfermedad
2019,Cantagallo,Bolívar,2022,101.93,4.62,4.27,5.07,5.11,Enfermedad
2019,Calamar,Bolívar,5266,109.99,2.02,2.05,2.53,1.74,Enfermedad
2019,Barranco de Loba,Bolívar,4004,106.82,3.23,2.68,4.57,4.81,Enfermedad
2019,Arroyohondo,Bolívar,1895,95.57,8.28,6.55,11.51,12.17,Enfermedad
2019,Arjona,Bolívar,15870,96.29,3.15,2.74,3.62,2.53,Enfermedad
2019,Arenal,Bolívar,1937,98.3,2.56,1.61,4.88,1.81,Enfermedad
2019,Altos del Rosario,Bolívar,3072,75.68,5.01,3.06,8.45,8.29,Enfermedad
2019,Achí,Bolívar,5853,100.19,1.17,1.17,0.91,1.88,Enfermedad
2019,Cartagena,Bolívar,199984,107.73,3.09,2.78,3.26,2.2,Enfermedad
2019,"Bogotá, D.C.","Bogotá, D.C.",1181531,96.82,1.6,1.38,1.82,1.41,Enfermedad
2019,Usiacurí,Atlántico,2544,60.81,2.16,2.35,1.83,2.44,Enfermedad
2019,Tubará,Atlántico,3557,61.68,1.88,1.03,3.05,2.85,Enfermedad
